   182    	-2.02857389E-04 	1
   183    	-2.03245942E-04 	1
   184    	-2.26138229E-04 	1
   185    	-2.03051665E-04 	1
   186    	-1.60913021E-04 	1
   187    	-2.04583214E-04 	1
   188    	-2.07474701E-04 	1
   189    	-1.79965102E-04 	1
   190    	-2.09589081E-04 	1
   191    	-1.52066950E-04 	1
   192    	-2.09394804E-04 	1
   193    	-2.12286291E-04 	1
   194    	-1.54375606E-04 	1
   195    	-2.16515050E-04 	1
   196    	-1.47449637E-04 	1
   197    	-2.21132362E-04 	1
   198    	-2.28252608E-04 	1
   199    	-1.45529534E-04 	1
   200    	-2.34595747E-04 	1
   201    	-1.40523668E-04 	1
   202    	-2.23829572E-04 	1
   203    	-2.30755541E-04 	1
   204    	-1.30900489E-04 	1
   205    	-2.30755541E-04 	1
   206    	-1.44752427E-04 	1
   207    	-1.75347790E-04 	1
   208    	-1.95542866E-04 	1
   209    	-1.26671730E-04 	1
   210    	-1.86696794E-04 	1
   211    	-1.47838191E-04 	1
   212    	-1.63221678E-04 	1
   213    	-1.70341923E-04 	1
   214    	-1.23974520E-04 	1
   215    	-1.68033267E-04 	1
   216    	-1.47255360E-04 	1
   217    	-1.47449637E-04 	1
   218    	-1.65918888E-04 	1
   219    	-1.19745761E-04 	1
   220    	-1.60913021E-04 	1
   221    	-1.43220878E-04 	1
   222    	-1.40717945E-04 	1
   223    	-1.56684262E-04 	1
   224    	-1.12042685E-04 	1
   225    	-1.58992919E-04 	1
   226    	-1.43220878E-04 	1
   227    	-1.33209146E-04 	1
   228    	-1.49758293E-04 	1
   229    	-1.10511136E-04 	1
   230    	-1.50341124E-04 	1
   231    	-1.42249494E-04 	1
   232    	-1.19357208E-04 	1
   233    	-1.49952570E-04 	1
   234    	-1.05699547E-04 	1
   235    	-1.47255360E-04 	1
   236    	-1.38215012E-04 	1
   237    	-1.15128449E-04 	1
   238    	-1.42638048E-04 	1
   239    	-9.70477518E-05 	1
   240    	-1.42443771E-04 	1
   241    	-1.38409289E-04 	1
   242    	-1.03196613E-04 	1
   243    	-1.33597699E-04 	1
   244    	-1.01859341E-04 	1
   245    	-1.34180530E-04 	1
   246    	-1.28786110E-04 	1
   247    	-9.37677114E-05 	1
   248    	-1.31289043E-04 	1
   249    	-9.64649214E-05 	1
   250    	-1.24945904E-04 	1
   251    	-1.28980387E-04 	1
   252    	-9.16533319E-05 	1
   253    	-1.21471587E-04 	1
   254    	-9.24304392E-05 	1
   255    	-1.19745761E-04 	1
   256    	-1.21860141E-04 	1
   257    	-8.51159166E-05 	1
   258    	-1.17631382E-04 	1
   259    	-9.85793008E-05 	1
   260    	-1.10511136E-04 	1
   261    	-1.13014069E-04 	1
   262    	-8.03043272E-05 	1
   263    	-1.13014069E-04 	1
   264    	-9.93564082E-05 	1
   265    	-1.00693680E-04 	1
   266    	-1.12625516E-04 	1
   267    	-7.58812914E-05 	1
   268    	-1.08591033E-04 	1
   269    	-9.68534750E-05 	1
   270    	-8.97332292E-05 	1
   271    	-1.05893823E-04 	1
   272    	-7.14582556E-05 	1
   273    	-1.06088100E-04 	1
   274    	-9.62706445E-05 	1
   275    	-9.03160597E-05 	1
   276    	-9.89678545E-05 	1
   277    	-6.64523893E-05 	1
   278    	-1.07619649E-04 	1
   279    	-9.62706445E-05 	1
   280    	-7.37669119E-05 	1
   281    	-9.91621313E-05 	1
   282    	-7.10697019E-05 	1
   283    	-9.43505419E-05 	1
   284    	-9.03160597E-05 	1
   285    	-7.14582556E-05 	1
   286    	-9.43505419E-05 	1
   287    	-6.41437329E-05 	1
   288    	-8.72302961E-05 	1
   289    	-9.20418856E-05 	1
   290    	-7.35726350E-05 	1
   291    	-8.74245729E-05 	1
   292    	-5.70234872E-05 	1
   293    	-9.18476087E-05 	1
   294    	-8.93446756E-05 	1
   295    	-6.20293535E-05 	1
   296    	-8.22244298E-05 	1
   297    	-6.13021105E-04 	1
   298    	-1.90970885E-03 	1
   299    	-6.94234000E-03 	1
   300    	-6.64523893E-05 	1
   301    	-8.76188498E-05 	1
   302    	-6.20293535E-05 	1
   303    	-8.04986040E-05 	1
   304    	-8.24187066E-05 	1
   305    	-5.72177640E-05 	1
   306    	-8.04986040E-05 	1
   307    	-5.99149740E-05 	1
   308    	-7.87727782E-05 	1
   309    	-7.87727782E-05 	1
   310    	-4.99032414E-05 	1
   311    	-7.33783582E-05 	1
   312    	-5.95264203E-05 	1
   313    	-6.26121839E-05 	1
   314    	-7.06811482E-05 	1
   315    	-4.83716924E-05 	1
   316    	-7.54927377E-05 	1
   317    	-5.79948713E-05 	1
   318    	-5.99149740E-05 	1
   319    	-6.64523893E-05 	1
   320    	-4.87602461E-05 	1
   321    	-7.39611887E-05 	1
   322    	-6.03035276E-05 	1
   323    	-5.51033845E-05 	1
   324    	-6.43380098E-05 	1
   325    	-4.35601029E-05 	1
   326    	-7.12639787E-05 	1
   327    	-5.97206971E-05 	1
   328    	-5.04860719E-05 	1
   329    	-6.43380098E-05 	1
   330    	-3.93313440E-05 	1
   331    	-6.41437329E-05 	1
   332    	-6.24179071E-05 	1
   333    	-5.60504841E-04 	1
   334    	-6.20293535E-05 	1
   335    	-4.33658261E-05 	1
   336    	-5.99149740E-05 	1
   337    	-5.95264203E-05 	1
   338    	-4.10571698E-05 	1
   339    	-6.20293535E-05 	1
   340    	-3.41312009E-05 	1
   341    	-5.97206971E-05 	1
   342    	-5.47148309E-05 	1
   343    	-3.89427903E-05 	1
   344    	-5.70234872E-05 	1
   345    	-3.25996519E-05 	1
   346    	-5.95264203E-05 	1
   347    	-5.04860719E-05 	1
   348    	-3.66341340E-05 	1
   349    	-5.29890050E-05 	1
   350    	-3.18225445E-05 	1
   351    	-4.81774156E-05 	1
   352    	-4.83716924E-05 	1
   353    	-3.41312009E-05 	1
   354    	-5.02917951E-05 	1
   355    	-3.87485135E-05 	1
   356    	-4.54802056E-05 	1
   357    	-4.79831387E-05 	1
   358    	-3.20168214E-05 	1
   359    	-5.02917951E-05 	1
   360    	-3.64398572E-05 	1
   361    	-4.18342771E-05 	1
   362    	-5.52976613E-05 	1
   363    	-2.48965756E-05 	1
   364    	-4.58687593E-05 	1
   365    	-3.72169645E-05 	1
   366    	-4.12514466E-05 	1
   367    	-5.50687385E-04 	1
   368    	-2.33650266E-05 	1
   369    	-5.04860719E-05 	1
   370    	-3.39369240E-05 	1
   371    	-3.47140313E-05 	1
   372    	-3.89427903E-05 	1
   373    	-2.70109551E-05 	1
   374    	-4.12514466E-05 	1
   375    	-3.97198976E-05 	1
   376    	-3.16282677E-05 	1
   377    	-4.10571698E-05 	1
   378    	-1.81648835E-05 	1
   379    	-4.06686161E-05 	1
   380    	-3.47140313E-05 	1
   381    	-2.95138882E-05 	1
   382    	-3.39369240E-05 	1
   383    	-1.58562272E-05 	1
   384    	-3.45197545E-05 	1
   385    	-3.83599598E-05 	1
   386    	-2.52851293E-05 	1
   387    	-3.62455803E-05 	1
   388    	-1.60505040E-05 	1
   389    	-3.45197545E-05 	1
   390    	-3.89427903E-05 	1
   391    	-2.54794061E-05 	1
   392    	-3.41312009E-05 	1
   393    	-1.83591603E-05 	1
   394    	-3.16282677E-05 	1
   395    	-3.20168214E-05 	1
   396    	-2.50908524E-05 	1
   397    	-3.62455803E-05 	1
   398    	-1.54676735E-05 	1
   399    	-3.43254777E-05 	1
   400    	-2.93196114E-05 	1
   401    	-4.33334466E-04 	1
   402    	-2.75937856E-05 	1
   403    	-1.83591603E-05 	1
   404    	-2.72052319E-05 	1
   405    	-2.75937856E-05 	1
   406    	-1.54676735E-05 	1
   407    	-2.97081651E-05 	1
   408    	-2.21993656E-05 	1
   409    	-2.29764729E-05 	1
   410    	-3.22110982E-05 	1
   411    	-1.60505040E-05 	1
   412    	-2.97081651E-05 	1
   413    	-2.08620935E-05 	1
   414    	-2.21993656E-05 	1
   415    	-2.81766161E-05 	1
   416    	-1.58562272E-05 	1
   417    	-2.50908524E-05 	1
   418    	-1.79706067E-05 	1
   419    	-1.98907093E-05 	1
   420    	-2.08620935E-05 	1
   421    	-6.42732508E-06 	1
   422    	-2.73995087E-05 	1
   423    	-2.50908524E-05 	1
   424    	-1.58562272E-05 	1
   425    	-2.06678166E-05 	1
   426    	-1.06560841E-05 	1
   427    	-3.16282677E-05 	1
   428    	-2.31707498E-05 	1
   429    	-1.60505040E-05 	1
   430    	-2.25879193E-05 	1
   431    	-6.81587874E-06 	1
   432    	-2.27821961E-05 	1
   433    	-2.10563703E-05 	1
   434    	-1.33532940E-05 	1
   435    	-3.12895784E-04 	1
   436    	-7.20443240E-06 	1
   437    	-2.27821961E-05 	1
   438    	-2.31707498E-05 	1
   439    	-1.35475709E-05 	1
   440    	-1.77763298E-05 	1
   441    	-9.12453506E-06 	1
   442    	-1.85534371E-05 	1
   443    	-2.10563703E-05 	1
   444    	-1.12389145E-05 	1
   445    	-8.87751207E-04 	1
   446    	-1.62362974E-03 	1
   447    	-1.75820530E-05 	1
   448    	-2.02792630E-05 	1
   449    	-1.16274682E-05 	1
   450    	-1.85534371E-05 	1
   451    	-2.00428928E-06 	1
   452    	-1.18217450E-05 	1
   453    	-1.54676735E-05 	1
   454    	-9.12453506E-06 	1
   455    	-1.81648835E-05 	1
   456    	-1.10446377E-05 	1
   457    	-1.14331914E-05 	1
   458    	-1.37418477E-05 	1
   459    	-2.19856611E-06 	1
   460    	-1.60505040E-05 	1
   461    	-6.62160191E-06 	1
   462    	-1.16274682E-05 	1
   463    	-1.41304013E-05 	1
   464    	-6.42732508E-06 	1
   465    	-1.75820530E-05 	1
   466    	-8.93025823E-06 	1
   467    	-6.62160191E-06 	1
   468    	-1.14331914E-05 	1
   469    	-4.11866877E-06 	1
   470    	-1.20160219E-05 	1
   471    	-1.10446377E-05 	1
   472    	-1.08503609E-05 	1
   473    	-1.33532940E-05 	1
   474    	+3.04367032E-07 	1
   475    	-1.39361245E-05 	1
   476    	-1.18217450E-05 	1
   477    	-8.54170457E-06 	1
   478    	-6.81587874E-06 	1
   479    	-6.42732508E-06 	1
   480    	-8.93025823E-06 	1
   481    	-4.33528743E-04 	1
   482    	-8.93025823E-06 	1
   483    	-1.12389145E-05 	1
   484    	-2.00428928E-06 	1
   485    	-4.70149926E-06 	1
   486    	-8.15315091E-06 	1
   487    	-1.61573563E-06 	1
   488    	-9.31881188E-06 	1
   489    	+4.98643860E-07 	1
   490    	-2.19856611E-06 	1
   491    	-8.54170457E-06 	1
   492    	-6.62160191E-06 	1
   493    	-4.31294560E-06 	1
   494    	+4.98643860E-07 	1
   495    	-4.31294560E-06 	1
   496    	-8.93025823E-06 	1
   497    	-4.11866877E-06 	1
   498    	-6.81587874E-06 	1
   499    	-1.81001245E-06 	1
   500    	-6.42732508E-06 	1
   501    	-1.61573563E-06 	1
   502    	-3.92439194E-06 	1
   503    	-8.73598140E-06 	1
   504    	+6.92920689E-07 	1
   505    	-4.89577608E-06 	1
   506    	-9.12453506E-06 	1
   507    	-2.39284294E-06 	1
   508    	-8.41866258E-08 	1
   509    	+1.10090203E-07 	1
   510    	-2.00428928E-06 	1
   511    	-6.62160191E-06 	1
   512    	+7.42461280E-06 	1
   513    	-6.81587874E-06 	1
   514    	-6.42732508E-06 	1
   515    	-3.98121791E-04 	1
   516    	-4.31294560E-06 	1
   517    	+1.10090203E-07 	1
   518    	-6.62160191E-06 	1
   519    	-4.31294560E-06 	1
   520    	-2.78463455E-07 	1
   521    	-2.00428928E-06 	1
   522    	+3.39013066E-06 	1
   523    	-6.62160191E-06 	1
   524    	-6.62160191E-06 	1
   525    	-4.31294560E-06 	1
   526    	-2.78463455E-07 	1
   527    	+3.00157700E-06 	1
   528    	-2.19856611E-06 	1
   529    	-4.50722243E-06 	1
   530    	-1.81001245E-06 	1
   531    	-3.73011511E-06 	1
   532    	+4.33884917E-06 	1
   533    	-1.42145880E-06 	1
   534    	-4.31294560E-06 	1
   535    	-2.00428928E-06 	1
   536    	-8.41866258E-08 	1
   537    	+4.53312600E-06 	1
   538    	-3.73011511E-06 	1
   539    	-3.92439194E-06 	1
   540    	-2.00428928E-06 	1
   541    	-1.81001245E-06 	1
   542    	+2.80730018E-06 	1
   543    	-6.62160191E-06 	1
   544    	-2.19856611E-06 	1
   545    	-2.19856611E-06 	1
   546    	+3.00157700E-06 	1
   547    	+2.80730018E-06 	1
   548    	-2.00428928E-06 	1
   549    	-3.96978796E-04 	1
   550    	+4.98643860E-07 	1
   551    	+1.10090203E-07 	1
   552    	+5.11595649E-06 	1
   553    	+2.80730018E-06 	1
   554    	+2.61302335E-06 	1
   555    	+6.92920689E-07 	1
   556    	-2.00428928E-06 	1
   557    	-3.73011511E-06 	1
   558    	+7.23033598E-06 	1
   559    	-1.81001245E-06 	1
   560    	+4.92167966E-06 	1
   561    	+2.80730018E-06 	1
   562    	-2.19856611E-06 	1
   563    	-2.39284294E-06 	1
   564    	-4.31294560E-06 	1
   565    	+9.92754595E-06 	1
   566    	-2.00428928E-06 	1
   567    	-4.72740283E-07 	1
   568    	+2.61302335E-06 	1
   569    	+9.53899229E-06 	1
   570    	+9.53899229E-06 	1
   571    	-2.00428928E-06 	1
   572    	-4.11866877E-06 	1
   573    	-1.81001245E-06 	1
   574    	+1.10090203E-07 	1
   575    	+4.72740283E-06 	1
   576    	-2.19856611E-06 	1
   577    	+1.10090203E-07 	1
   578    	-1.81001245E-06 	1
   579    	+4.72740283E-06 	1
   580    	+6.84178232E-06 	1
   581    	+4.72740283E-06 	1
   582    	+2.22446969E-06 	1
   583    	-3.64463331E-04 	1
   584    	+2.41874652E-06 	1
   585    	+7.42461280E-06 	1
   586    	+2.41874652E-06 	1
   587    	-1.81001245E-06 	1
   588    	+5.11595649E-06 	1
   589    	+6.84178232E-06 	1
   590    	+5.11595649E-06 	1
   591    	+2.03019286E-06 	1
   592    	+7.03605915E-06 	1
   593    	-6.89789594E-04 	1
   594    	-1.54032384E-03 	1
   595    	+5.50451015E-06 	1
   596    	+2.22446969E-06 	1
   597    	+2.41874652E-06 	1
   598    	+4.72740283E-06 	1
   599    	+5.50451015E-06 	1
   600    	+8.76188498E-06 	1
   601    	+3.19585383E-06 	1
   602    	+3.00157700E-06 	1
   603    	+4.53312600E-06 	1
   604    	+4.92167966E-06 	1
   605    	+7.61888963E-06 	1
   606    	+2.41874652E-06 	1
   607    	+4.92167966E-06 	1
   608    	+7.23033598E-06 	1
   609    	+1.83591603E-06 	1
   610    	+5.11595649E-06 	1
   611    	+7.42461280E-06 	1
   612    	+4.53312600E-06 	1
   613    	+2.61302335E-06 	1
   614    	+5.31023332E-06 	1
   615    	+4.92167966E-06 	1
   616    	+2.41874652E-06 	1
   617    	+5.11595649E-06 	1
   618    	+9.15043863E-06 	1
   619    	+7.61888963E-06 	1
   620    	-2.39284294E-06 	1
   621    	+1.10090203E-07 	1
   622    	+7.23033598E-06 	1
   623    	+9.73326912E-06 	1
   624    	+4.92167966E-06 	1
   625    	+7.42461280E-06 	1
   626    	+6.64750549E-06 	1
   627    	+4.72740283E-06 	1
   628    	+4.92167966E-06 	1
   629    	-7.76741427E-04 	1
   630    	+4.92167966E-06 	1
   631    	+7.61888963E-06 	1
   632    	+5.31023332E-06 	1
   633    	+9.73326912E-06 	1
   634    	+6.84178232E-06 	1
   635    	+7.23033598E-06 	1
   636    	+8.76188498E-06 	1
   637    	+5.11595649E-06 	1
   638    	+1.45448586E-05 	1
   639    	+7.81316646E-06 	1
   640    	+5.11595649E-06 	1
   641    	+5.11595649E-06 	1
   642    	+6.84178232E-06 	1
   643    	+9.73326912E-06 	1
   644    	+9.34471546E-06 	1
   645    	+7.03605915E-06 	1
   646    	+6.84178232E-06 	1
   647    	+1.01218228E-05 	1
   648    	+1.41563049E-05 	1
   649    	+8.95616180E-06 	1
   650    	+7.23033598E-06 	1
   651    	+4.92167966E-06 	1
   652    	+7.23033598E-06 	1
   653    	+9.53899229E-06 	1
   654    	+7.23033598E-06 	1
   655    	+9.73326912E-06 	1
   656    	+1.83591603E-06 	1
   657    	+5.31023332E-06 	1
   658    	+4.72740283E-06 	1
   659    	+7.23033598E-06 	1
   660    	+7.23033598E-06 	1
   661    	+7.42461280E-06 	1
   662    	+4.92167966E-06 	1
   663    	-7.51540484E-04 	1
   664    	+4.53312600E-06 	1
   665    	+6.84178232E-06 	1
   666    	+9.53899229E-06 	1
   667    	+5.11595649E-06 	1
   668    	+7.03605915E-06 	1
   669    	+7.61888963E-06 	1
   670    	+1.12648181E-05 	1
   671    	+6.64750549E-06 	1
   672    	+1.12648181E-05 	1
   673    	+3.04367032E-07 	1
   674    	+9.34471546E-06 	1
   675    	+8.95616180E-06 	1
   676    	+9.73326912E-06 	1
   677    	+5.31023332E-06 	1
   678    	+7.23033598E-06 	1
   679    	+6.64750549E-06 	1
   680    	+1.20419254E-05 	1
   681    	+6.84178232E-06 	1
   682    	+1.16533718E-05 	1
   683    	+7.23033598E-06 	1
   684    	+7.23033598E-06 	1
   685    	+9.53899229E-06 	1
   686    	+9.53899229E-06 	1
   687    	+1.20419254E-05 	1
   688    	+7.23033598E-06 	1
   689    	+9.53899229E-06 	1
   690    	+9.92754595E-06 	1
   691    	+1.37677513E-05 	1
   692    	+8.76188498E-06 	1
   693    	+9.73326912E-06 	1
   694    	+9.73326912E-06 	1
   695    	+9.53899229E-06 	1
   696    	+2.41874652E-06 	1
   697    	-7.65198145E-04 	1
   698    	+1.14590949E-05 	1
   699    	+6.84178232E-06 	1
   700    	+5.11595649E-06 	1
   701    	+1.14590949E-05 	1
   702    	+5.11595649E-06 	1
   703    	+7.03605915E-06 	1
   704    	+2.61302335E-06 	1
   705    	+1.18476486E-05 	1
   706    	+1.22362023E-05 	1
   707    	+9.92754595E-06 	1
   708    	+2.61302335E-06 	1
   709    	+9.34471546E-06 	1
   710    	+8.95616180E-06 	1
   711    	+5.31023332E-06 	1
   712    	+9.15043863E-06 	1
   713    	+9.53899229E-06 	1
   714    	+9.73326912E-06 	1
   715    	+1.24304791E-05 	1
   716    	+5.31023332E-06 	1
   717    	+1.16533718E-05 	1
   718    	+1.22362023E-05 	1
   719    	+9.53899229E-06 	1
   720    	+1.16533718E-05 	1
   721    	+3.19585383E-06 	1
   722    	+7.03605915E-06 	1
   723    	+7.61888963E-06 	1
   724    	+1.43505817E-05 	1
   725    	+1.37677513E-05 	1
   726    	+2.61302335E-06 	1
   727    	+2.41874652E-06 	1
   728    	+1.18476486E-05 	1
   729    	+1.18476486E-05 	1
   730    	+7.03605915E-06 	1
   731    	-7.56352074E-04 	1
   732    	+9.53899229E-06 	1
   733    	+1.24304791E-05 	1
   734    	+5.11595649E-06 	1
   735    	+9.34471546E-06 	1
   736    	+9.73326912E-06 	1
   737    	+1.43505817E-05 	1
   738    	+9.34471546E-06 	1
   739    	+1.14590949E-05 	1
   740    	+1.39620281E-05 	1
   741    	-6.01477824E-04 	1
   742    	-1.45298345E-03 	1
   743    	+1.14590949E-05 	1
   744    	+1.16533718E-05 	1
   745    	+9.34471546E-06 	1
   746    	+4.92167966E-06 	1
   747    	+7.23033598E-06 	1
   748    	+1.22362023E-05 	1
   749    	+7.23033598E-06 	1
   750    	+1.41563049E-05 	1
   751    	+2.22446969E-06 	1
   752    	+9.73326912E-06 	1
   753    	+9.53899229E-06 	1
   754    	+1.39620281E-05 	1
   755    	+1.16533718E-05 	1
   756    	+1.22362023E-05 	1
   757    	+4.92167966E-06 	1
   758    	+1.22362023E-05 	1
   759    	+1.16533718E-05 	1
   760    	+1.37677513E-05 	1
   761    	+3.00157700E-06 	1
   762    	+1.22362023E-05 	1
   763    	+1.45448586E-05 	1
   764    	+4.92167966E-06 	1
   765    	+8.95616180E-06 	1
   766    	+9.92754595E-06 	1
   767    	+1.14590949E-05 	1
   768    	+1.18476486E-05 	1
   769    	+9.34471546E-06 	1
   770    	+1.39620281E-05 	1
   771    	+9.53899229E-06 	1
   772    	+9.34471546E-06 	1
   773    	+9.92754595E-06 	1
   774    	+9.15043863E-06 	1
   775    	+9.34471546E-06 	1
   776    	+9.53899229E-06 	1
   777    	-6.03980757E-04 	1
   778    	+9.73326912E-06 	1
   779    	+7.81316646E-06 	1
   780    	+7.23033598E-06 	1
   781    	+1.43505817E-05 	1
   782    	+9.53899229E-06 	1
   783    	+9.15043863E-06 	1
   784    	+1.18476486E-05 	1
   785    	+1.18476486E-05 	1
   786    	+1.66592381E-05 	1
   787    	+7.81316646E-06 	1
   788    	+1.39620281E-05 	1
   789    	+9.34471546E-06 	1
   790    	+9.15043863E-06 	1
   791    	+9.15043863E-06 	1
   792    	+1.16533718E-05 	1
   793    	+1.16533718E-05 	1
   794    	+9.73326912E-06 	1
   795    	+9.34471546E-06 	1
   796    	+1.24304791E-05 	1
   797    	+9.73326912E-06 	1
   798    	+1.43505817E-05 	1
   799    	+8.95616180E-06 	1
   800    	+7.61888963E-06 	1
   801    	+1.43505817E-05 	1
   802    	+7.42461280E-06 	1
   803    	+7.42461280E-06 	1
   804    	+1.41563049E-05 	1
   805    	+1.45448586E-05 	1
   806    	+1.35734744E-05 	1
   807    	+1.14590949E-05 	1
   808    	+1.22362023E-05 	1
   809    	+8.95616180E-06 	1
   810    	+7.61888963E-06 	1
   811    	-6.19947074E-04 	1
   812    	+1.43505817E-05 	1
   813    	+1.68535149E-05 	1
   814    	+1.14590949E-05 	1
   815    	+1.14590949E-05 	1
   816    	+1.24304791E-05 	1
   817    	+1.18476486E-05 	1
   818    	+1.14590949E-05 	1
   819    	+1.43505817E-05 	1
   820    	+1.37677513E-05 	1
   821    	+9.34471546E-06 	1
   822    	+9.92754595E-06 	1
   823    	+9.53899229E-06 	1
